date,USD Curncy,KRW Curncy,MYR Curncy,CNY Curncy,THB Curncy,IDR Curncy,TWD Curncy,INR Curncy,JPY Curncy,AUD Curncy,GBP Curncy,EUR Curncy
1981-08-12,1.0,687.85,2.372,1.8092,23.05,,,9.24,230.2,1.1384,1.8115,1.0313
1981-08-13,1.0,687.85,2.368,1.8092,23.05,,,9.11,231.7,1.137,1.804,1.0201
1981-08-14,1.0,687.85,2.376,1.8218,23.05,,,9.07,233.75,1.1373,1.802,1.0218
1981-08-17,1.0,687.85,2.37,1.8,23.05,,,9.07,229.8,1.141,1.8225,1.0219
1981-08-18,1.0,687.85,2.3755,1.8,23.05,,,8.99,229.2,1.144,1.829,1.0286
1981-08-19,1.0,687.85,2.378,1.791,23.05,,,8.94,230.35,1.1452,1.8315,1.0278
1981-08-20,1.0,687.85,2.369,1.791,23.05,,,8.97,228.9,1.149,1.8595,1.0362
1981-08-21,1.0,687.85,2.364,1.773,23.05,,,8.97,227.25,1.152,1.8765,1.0413
1981-08-24,1.0,687.85,2.376,1.7872,23.05,,,8.93,228.4,1.1518,1.849,1.0429
1981-08-25,1.0,687.85,2.38,1.7997,23.05,,,8.93,230.6,1.146,1.8235,1.0234
1981-08-26,1.0,687.85,2.368,1.7853,23.05,,,9.07,230.1,1.1468,1.845,1.0335
1981-08-27,1.0,687.85,2.368,1.7853,23.05,,,9.05,230.95,1.147,1.8425,1.035
1981-08-28,1.0,687.85,2.365,1.7727,23.05,,,9.06,229.1,1.1495,1.849,1.0424
1981-08-31,1.0,687.85,2.3625,1.7727,23.05,,,9.05,230.5,1.1495,1.845,1.0424
1981-09-01,1.0,687.85,2.371,1.7815,23.05,,,9.05,230.95,1.146,1.832,1.0419
1981-09-02,1.0,687.85,2.365,1.7815,23.05,,,9.05,229.7,1.1485,1.8415,1.049
1981-09-03,1.0,687.85,2.363,1.7673,23.05,,,9.04,230.4,1.149,1.8445,1.0545
1981-09-04,1.0,687.85,2.3675,1.7673,23.05,,,9.01,229.7,1.1495,1.843,1.0591
1981-09-07,1.0,687.85,2.3675,1.7673,23.05,,,9.01,229.7,1.1495,1.843,1.0537
1981-09-08,1.0,687.85,2.371,1.7673,23.05,,,9.01,232.5,1.1438,1.7935,1.053
1981-09-09,1.0,687.85,2.375,1.7796,23.05,,,9.17,233.8,1.1409,1.781,1.0525
1981-09-10,1.0,687.85,2.372,1.7686,23.05,,,9.18,230.9,1.144,1.804,1.0623
1981-09-11,1.0,687.85,2.371,1.7689,23.05,,,9.15,231.35,1.1425,1.779,1.0624
1981-09-14,1.0,688.1,2.368,1.7565,23.05,,,9.14,230.2,1.1468,1.795,1.0743
1981-09-15,1.0,688.1,2.366,1.7319,23.05,,,9.17,225.7,1.1535,1.833,1.0866
1981-09-16,1.0,688.1,2.362,1.7319,23.05,,,9.08,226.95,1.1557,1.8475,1.0988
1981-09-17,1.0,688.1,2.357,1.7233,23.05,,,9.06,226.3,1.1565,1.832,1.1212
1981-09-18,1.0,688.1,2.35,1.7233,23.05,,,9.04,226.3,1.1566,1.834,1.1216
1981-09-21,1.0,688.1,2.333,1.7233,23.05,,,9.07,224.2,1.1575,1.854,1.141
1981-09-22,1.0,688.1,2.335,1.7181,23.05,,,9.11,226.8,1.1575,1.831,1.1244
1981-09-23,1.0,688.1,2.33,1.7404,23.05,,,9.11,227.9,1.1512,1.8115,1.1176
1981-09-24,1.0,688.1,2.334,1.7492,23.05,,,9.13,229.1,1.1475,1.7885,1.093
1981-09-25,1.0,681.25,2.325,1.7579,23.05,,,9.24,229.7,1.1456,1.7855,1.0961
1981-09-28,1.0,681.25,2.3275,1.7667,23.05,,,9.22,232.45,1.1417,1.779,1.0872
1981-09-29,1.0,681.25,2.32,1.7614,23.05,,,9.2,231.9,1.1441,1.7945,1.1014
1981-09-30,1.0,681.25,2.321,1.7719,23.05,,,9.12,232.3,1.1428,1.803,1.0967
1981-10-01,1.0,681.25,2.3275,1.7719,23.05,,,9.12,233.1,1.143,1.831,1.0943
1981-10-02,1.0,681.25,2.319,1.7719,23.05,,,9.1,232.05,1.145,1.818,1.1114
1981-10-05,1.0,681.25,2.319,1.7525,23.05,,,9.09,227.6,1.15,1.8545,1.1197
1981-10-06,1.0,681.25,2.3185,1.7525,23.05,,,9.05,230.4,1.1485,1.847,1.1091
1981-10-07,1.0,681.25,2.313,1.7507,23.05,,,9.11,228.5,1.1532,1.869,1.1231
1981-10-08,1.0,681.25,2.31,1.7366,23.05,,,9.08,228.35,1.1535,1.8985,1.1259
1981-10-09,1.0,681.25,2.2995,1.7297,23.05,,,8.96,226.55,1.1552,1.901,1.1386
1981-10-12,1.0,681.25,2.2995,1.7297,23.05,,,8.93,226.55,1.1552,1.901,1.1425
1981-10-13,1.0,681.25,2.283,1.7297,23.05,,,8.93,228.6,1.152,1.855,1.1289
1981-10-14,1.0,681.25,2.2845,1.7383,23.05,,,9.18,228.75,1.1493,1.853,1.1223
1981-10-15,1.0,681.25,2.279,1.7383,23.05,,,9.17,230.6,1.146,1.847,1.1265
1981-10-16,1.0,685.25,2.287,1.7506,23.05,,,9.1,230.6,1.1421,1.831,1.1121
1981-10-19,1.0,685.25,2.285,1.7505,23.05,,,9.18,232.35,1.1427,1.84,1.1166
1981-10-20,1.0,685.25,2.2855,1.7505,23.05,,,9.2,232.7,1.141,1.819,1.1178
1981-10-21,1.0,685.25,2.297,1.7575,23.05,,,9.21,233.7,1.137,1.8212,1.1008
1981-10-22,1.0,685.25,2.2955,1.768,23.05,,,9.21,233.65,1.1358,1.8148,1.0916
1981-10-23,1.0,685.25,2.293,1.768,23.05,,,9.21,232.3,1.1385,1.8205,1.0976
1981-10-26,1.0,685.25,2.298,1.768,23.05,,,9.2,236.15,1.1329,1.805,1.0816
1981-10-27,1.0,685.25,2.307,1.7857,23.05,,,9.24,234.75,1.1336,1.8108,1.0843
1981-10-28,1.0,685.25,2.297,1.7857,23.05,,,9.18,234.05,1.1348,1.8245,1.0892
1981-10-29,1.0,685.25,2.298,1.7857,23.05,,,9.17,234.35,1.1355,1.8315,1.0976
1981-10-30,1.0,688.25,2.282,1.7678,23.05,,,9.13,232.8,1.137,1.862,1.1056
1981-11-02,1.0,688.25,2.281,1.7502,23.05,,,9.13,229.15,1.1426,1.8725,1.1207
1981-11-03,1.0,688.25,2.281,1.7502,23.05,,,9.17,229.15,1.1426,1.8725,1.1197
1981-11-04,1.0,688.25,2.2795,1.7502,23.05,,,9.17,227.3,1.1433,1.878,1.1259
1981-11-05,1.0,688.25,2.281,1.7502,23.05,,,9.18,228.5,1.1436,1.8725,1.126
1981-11-06,1.0,688.25,2.273,1.7502,23.05,,,9.18,229.05,1.143,1.875,1.1188
1981-11-09,1.0,688.25,2.269,1.7414,23.05,,,9.17,226.78,1.1439,1.892,1.1289
1981-11-10,1.0,688.25,2.268,1.7414,23.05,,,9.1,229.85,1.1408,1.867,1.1203
1981-11-11,1.0,688.25,2.268,1.7414,23.05,,,9.14,229.85,1.1408,1.867,1.1239
1981-11-12,1.0,688.45,2.253,1.7484,23.05,,,9.14,227.25,1.1435,1.8945,1.1274
1981-11-13,1.0,688.45,2.247,1.7343,23.05,,,9.1,227.35,1.144,1.907,1.1198
1981-11-16,1.0,688.45,2.252,1.7343,23.05,,,9.1,225.7,1.1442,1.913,1.1142
1981-11-17,1.0,688.45,2.252,1.743,23.05,,,9.09,224.25,1.144,1.893,1.1079
1981-11-18,1.0,688.45,2.25,1.743,23.05,,,9.12,222.2,1.1461,1.9115,1.1106
1981-11-19,1.0,688.45,2.237,1.7326,23.05,,,9.17,220.3,1.1472,1.911,1.1128
1981-11-20,1.0,688.45,2.238,1.743,23.05,,,9.08,218.65,1.1455,1.897,1.1079
1981-11-23,1.0,688.45,2.248,1.743,23.05,,,9.14,217.6,1.1468,1.9037,1.109
1981-11-24,1.0,688.45,2.245,1.743,23.05,,,9.17,215.9,1.1482,1.9185,1.1141
1981-11-25,1.0,688.8,2.2475,1.743,23.05,,,9.13,216.6,1.1497,1.928,1.1179
1981-11-26,1.0,688.8,2.2475,1.743,23.05,,,9.16,216.6,1.1497,1.928,1.1178
1981-11-27,1.0,689.9,2.247,1.7274,23.05,,,9.16,215.65,1.1507,1.956,1.1215
1981-11-30,1.0,689.9,2.2445,1.7171,23.05,,,9.11,214.2,1.1518,1.955,1.1274
1981-12-01,1.0,689.9,2.2455,1.7171,23.05,,,9.12,216.4,1.148,1.9455,1.1172
1981-12-02,1.0,689.9,2.246,1.724,23.05,,,9.09,214.7,1.1472,1.9525,1.1174
1981-12-03,1.0,691.2,2.245,1.724,23.05,,,9.15,216.65,1.1431,1.933,1.1128
1981-12-04,1.0,691.75,2.242,1.724,23.05,,,9.13,216.5,1.1443,1.9415,1.1191
1981-12-07,1.0,691.75,2.243,1.724,23.05,,,9.13,217.55,1.143,1.935,1.1145
1981-12-08,1.0,691.75,2.244,1.724,23.05,,,9.13,218.0,1.1385,1.9265,1.106
1981-12-09,1.0,691.75,2.241,1.736,23.05,,,9.16,218.4,1.139,1.9225,1.1078
1981-12-10,1.0,691.75,2.243,1.736,23.05,,,9.12,218.6,1.135,1.8928,1.1018
1981-12-11,1.0,691.75,2.241,1.736,23.05,,,9.17,219.3,1.1333,1.8775,1.0983
1981-12-14,1.0,695.3,2.262,1.7517,23.05,,,9.15,220.75,1.1305,1.8655,1.0826
1981-12-15,1.0,695.3,2.257,1.7517,23.05,,,9.15,217.5,1.133,1.8855,1.0991
1981-12-16,1.0,695.3,2.252,1.7429,23.05,,,9.11,218.3,1.131,1.8865,1.0967
1981-12-17,1.0,695.3,2.252,1.7429,23.05,,,9.13,218.45,1.132,1.8865,1.0948
1981-12-18,1.0,696.45,2.253,1.7429,23.05,,,9.12,219.0,1.1295,1.8775,1.0867
1981-12-21,1.0,696.45,2.259,1.7569,23.05,,,9.12,220.05,1.1289,1.8715,1.0928
1981-12-22,1.0,696.45,2.25,1.7569,23.05,,,9.16,219.35,1.1295,1.886,1.0946
1981-12-23,1.0,696.45,2.255,1.7499,23.05,,,9.13,220.7,1.1275,1.8865,1.0916
1981-12-24,1.0,696.45,2.248,1.7499,23.05,,,9.12,222.1,1.126,1.893,1.0915
1981-12-25,1.0,696.45,2.248,1.7499,23.05,,,9.12,222.1,1.126,1.893,1.0915
1981-12-28,1.0,696.45,2.242,1.7499,23.05,,,9.12,222.8,1.125,1.89,1.0915
1981-12-29,1.0,700.15,2.244,1.7499,23.05,,,9.13,222.3,1.1257,1.8905,1.0948
1981-12-30,1.0,700.75,2.244,1.7499,23.05,,,9.11,219.8,1.1285,1.9125,1.0983
1981-12-31,1.0,700.75,2.242,1.7499,23.05,,,9.11,219.8,1.128,1.915,1.1046
1982-01-01,1.0,700.75,2.242,1.7499,23.05,,,9.11,219.8,1.128,1.915,1.1046
1982-01-04,1.0,701.25,2.242,1.7499,23.05,,,9.11,218.75,1.129,1.926,1.1121
1982-01-05,1.0,701.25,2.247,1.7393,23.05,,,9.07,219.7,1.1277,1.912,1.099
1982-01-06,1.0,701.25,2.2415,1.7481,23.05,,,9.1,219.6,1.1275,1.9253,1.105
1982-01-07,1.0,702.35,2.2415,1.7481,23.05,,,9.11,222.0,1.1237,1.92,1.097
1982-01-08,1.0,702.95,2.2415,1.7481,23.05,,,9.15,221.4,1.124,1.92,1.1006
1982-01-11,1.0,702.95,2.243,1.7481,23.05,,,9.14,223.3,1.1195,1.887,1.0894
1982-01-12,1.0,702.95,2.248,1.7655,23.05,,,9.17,223.05,1.119,1.873,1.0845
1982-01-13,1.0,704.25,2.248,1.7655,23.05,,,9.17,224.35,1.117,1.868,1.0874
1982-01-14,1.0,705.55,2.253,1.7655,23.05,,,9.18,224.5,1.114,1.8635,1.0746
1982-01-15,1.0,705.55,2.2545,1.7761,23.05,,,9.17,224.5,1.114,1.87,1.0777
1982-01-18,1.0,705.55,2.267,1.7868,23.05,,,9.15,225.35,1.114,1.8835,1.0768
1982-01-19,1.0,706.85,2.256,1.7796,23.05,,,9.14,224.5,1.1142,1.894,1.084
1982-01-20,1.0,706.85,2.2645,1.7796,23.05,,,9.14,225.5,1.1128,1.8832,1.0772
1982-01-21,1.0,707.15,2.268,1.7796,23.05,,,9.17,225.65,1.1125,1.88,1.08
1982-01-22,1.0,707.15,2.265,1.7796,23.05,,,9.15,227.4,1.109,1.8705,1.0774
1982-01-25,1.0,707.15,2.276,1.7904,23.05,,,9.18,229.4,1.1045,1.8545,1.0614
1982-01-26,1.0,707.15,2.27,1.7904,23.05,,,9.2,228.25,1.1052,1.8705,1.067
1982-01-27,1.0,708.35,2.271,1.7904,23.05,,,9.2,229.6,1.1027,1.866,1.0725
1982-01-28,1.0,708.35,2.277,1.7975,23.05,,,9.17,231.0,1.099,1.8745,1.0682
1982-01-29,1.0,708.55,2.276,1.7975,23.05,,,9.15,228.3,1.093,1.879,1.0729
1982-02-01,1.0,708.55,2.282,1.7895,23.05,,,9.14,232.6,1.0957,1.8605,1.0592
1982-02-02,1.0,708.85,2.296,1.8083,23.05,,,9.19,233.25,1.0947,1.8625,1.0628
1982-02-03,1.0,709.25,2.3,1.8155,23.05,,,9.18,234.8,1.092,1.8585,1.0573
1982-02-04,1.0,709.25,2.301,1.8155,23.05,,,9.15,233.15,1.0938,1.87,1.0568
1982-02-05,1.0,709.25,2.303,1.8155,23.05,,,9.15,233.5,1.0915,1.8605,1.0578
1982-02-08,1.0,709.25,2.3095,1.8155,23.05,,,9.15,234.75,1.0908,1.8625,1.0541
1982-02-09,1.0,709.25,2.323,1.8247,23.05,,,9.16,236.5,1.0862,1.842,1.0477
1982-02-10,1.0,709.75,2.32,1.8247,23.05,,,9.19,236.35,1.0872,1.8475,1.0506
1982-02-11,1.0,709.75,2.317,1.825,23.05,,,9.18,235.75,1.087,1.849,1.0513
1982-02-12,1.0,709.75,2.317,1.825,23.05,,,9.17,235.75,1.087,1.849,1.0441
1982-02-15,1.0,709.75,2.317,1.825,23.05,,,9.17,235.75,1.087,1.849,1.0376
1982-02-16,1.0,710.8,2.334,1.8247,23.05,,,9.17,240.65,1.087,1.8322,1.0382
1982-02-17,1.0,710.8,2.334,1.8247,23.05,,,9.26,240.35,1.0763,1.8355,1.0412
1982-02-18,1.0,710.8,2.327,1.8338,23.05,,,9.26,235.5,1.08,1.8515,1.0418
1982-02-19,1.0,710.8,2.314,1.8227,23.05,,,9.25,233.6,1.0813,1.8525,1.0493
1982-02-22,1.0,710.8,2.303,1.8136,23.05,,,9.23,232.1,1.0822,1.8475,1.0494
1982-02-23,1.0,710.8,2.302,1.8136,23.05,,,9.23,234.9,1.0775,1.831,1.0411
1982-02-24,1.0,710.8,2.306,1.8282,23.05,,,9.26,234.45,1.0777,1.8295,1.041
1982-02-25,1.0,710.8,2.308,1.8282,23.05,,,9.27,236.05,1.0753,1.8327,1.0376
1982-02-26,1.0,711.45,2.312,1.8355,23.05,,,9.27,237.25,1.0735,1.82,1.0324
1982-03-01,1.0,712.15,2.32,1.8447,23.05,,,9.31,238.3,1.07,1.8217,1.0317
1982-03-02,1.0,712.15,2.317,1.8447,23.05,,,9.29,237.7,1.0701,1.8125,1.0349
1982-03-03,1.0,712.15,2.318,1.8355,23.05,,,9.27,236.6,1.0705,1.823,1.0363
1982-03-04,1.0,712.45,2.317,1.8335,23.05,,,9.28,236.55,1.069,1.8275,1.037
1982-03-05,1.0,712.45,2.3055,1.8263,23.05,,,9.25,233.9,1.0698,1.8375,1.0458
1982-03-08,1.0,712.45,2.304,1.8171,23.05,,,9.23,234.3,1.069,1.825,1.0484
1982-03-09,1.0,712.45,2.322,1.8171,23.05,,,9.26,237.55,1.064,1.8035,1.037
1982-03-10,1.0,712.45,2.3195,1.8299,23.05,,,9.27,237.25,1.0635,1.81,1.0386
1982-03-11,1.0,712.45,2.329,1.8229,23.05,,,9.27,239.4,1.0608,1.805,1.0352
1982-03-12,1.0,712.45,2.335,1.8335,23.05,,,9.27,240.1,1.0595,1.7975,1.0313
1982-03-15,1.0,714.55,2.324,1.8335,23.05,,,9.29,240.5,1.0586,1.807,1.0333
1982-03-16,1.0,714.55,2.326,1.8335,23.05,,,9.27,241.6,1.0599,1.802,1.0288
1982-03-17,1.0,715.15,2.328,1.8426,23.05,,,9.27,241.4,1.0602,1.8092,1.0304
1982-03-18,1.0,715.15,2.326,1.8426,23.05,,,9.29,242.1,1.0588,1.8095,1.0239
1982-03-19,1.0,715.55,2.336,1.8426,23.05,,,9.29,244.0,1.0565,1.799,1.0209
1982-03-22,1.0,716.25,2.334,1.8518,23.05,,,9.3,245.3,1.055,1.7978,1.0179
1982-03-23,1.0,716.95,2.334,1.861,23.05,,,9.31,244.9,1.055,1.802,1.0185
1982-03-24,1.0,716.95,2.331,1.8517,23.05,,,9.31,243.6,1.057,1.8045,1.0182
1982-03-25,1.0,716.95,2.3355,1.8517,23.05,,,9.31,245.35,1.054,1.7955,1.0162
1982-03-26,1.0,717.45,2.336,1.8628,23.05,,,9.31,247.1,1.0532,1.79,1.0127
1982-03-29,1.0,718.15,2.3365,1.8628,23.05,,,9.36,247.2,1.0505,1.7775,1.0072
1982-03-30,1.0,718.15,2.337,1.8722,23.05,,,9.35,245.3,1.0515,1.7835,1.0086
1982-03-31,1.0,718.15,2.339,1.8722,23.05,,,9.35,248.25,1.0494,1.781,1.0082
1982-04-01,1.0,718.15,2.335,1.8722,23.05,,,9.35,246.2,1.052,1.79,1.011
1982-04-02,1.0,719.15,2.334,1.8528,23.05,,,9.35,245.6,1.0511,1.7875,1.0116
1982-04-05,1.0,719.15,2.339,1.8628,23.05,,,9.34,248.4,1.0485,1.7722,1.0081
1982-04-06,1.0,719.15,2.345,1.8628,23.05,,,9.37,248.4,1.0478,1.7505,1.0062
1982-04-07,1.0,719.95,2.345,1.8628,23.05,,,9.39,245.9,1.0497,1.763,1.0076
1982-04-08,1.0,719.95,2.3515,1.8628,23.05,,,9.39,248.75,1.0435,1.753,1.0025
1982-04-09,1.0,721.25,2.3515,1.8628,23.05,,,9.39,248.05,1.045,1.754,1.0025
1982-04-12,1.0,721.25,2.349,1.8628,23.05,,,9.39,248.0,1.0473,1.768,1.0025
1982-04-13,1.0,721.25,2.3505,1.8628,23.05,,,9.42,246.7,1.0482,1.769,1.0057
1982-04-14,1.0,721.25,2.35,1.8628,23.05,,,9.39,247.45,1.0478,1.76,1.0054
1982-04-15,1.0,721.25,2.3545,1.8628,23.05,,,9.41,248.4,1.0474,1.7598,1.0022
1982-04-16,1.0,721.85,2.3625,1.8722,23.05,,,9.44,247.8,1.0478,1.76,1.0028
1982-04-19,1.0,721.85,2.357,1.8628,23.0,,,9.43,245.0,1.0505,1.773,1.0064
1982-04-20,1.0,721.85,2.3405,1.8628,23.0,,,9.42,243.15,1.0522,1.7705,1.013
1982-04-21,1.0,721.85,2.336,1.8628,23.0,,,9.4,243.2,1.0527,1.777,1.0133
1982-04-22,1.0,721.85,2.341,1.8517,23.0,,,9.42,242.8,1.0535,1.7775,1.0114
1982-04-23,1.0,721.95,2.344,1.8517,23.0,,,9.4,241.15,1.0541,1.772,1.0159
1982-04-26,1.0,721.95,2.323,1.8443,23.0,,,9.41,238.4,1.0552,1.7775,1.0232
1982-04-27,1.0,721.95,2.326,1.8443,23.0,,,9.38,238.0,1.0565,1.7745,1.023
1982-04-28,1.0,721.95,2.319,1.8333,23.0,,,9.39,237.25,1.0588,1.7855,1.0299
1982-04-29,1.0,721.95,2.314,1.8333,23.0,,,9.37,235.9,1.061,1.794,1.0347
1982-04-30,1.0,721.95,2.302,1.8333,23.0,,,9.38,235.85,1.0614,1.7945,1.04
1982-05-03,1.0,721.95,2.3045,1.8222,23.0,,,9.35,236.6,1.0613,1.8135,1.04
1982-05-04,1.0,721.95,2.308,1.8222,23.0,,,9.32,237.55,1.0595,1.7945,1.0354
1982-05-05,1.0,721.95,2.3,1.8222,23.0,,,9.3,234.1,1.0614,1.805,1.0445
1982-05-06,1.0,721.95,2.29,1.8131,23.0,,,9.31,233.55,1.066,1.821,1.0492
1982-05-07,1.0,721.95,2.279,1.7986,23.0,,,9.26,232.92,1.068,1.8262,1.0572
1982-05-10,1.0,721.95,2.282,1.7986,23.0,,,9.25,233.3,1.066,1.836,1.0578
1982-05-11,1.0,721.95,2.286,1.7986,23.0,,,9.22,232.85,1.0663,1.833,1.0607
1982-05-12,1.0,721.95,2.282,1.7986,23.0,,,9.22,233.8,1.065,1.837,1.0617
1982-05-13,1.0,721.95,2.296,1.7986,23.0,,,9.21,235.2,1.0618,1.824,1.0552
1982-05-14,1.0,723.95,2.301,1.813,23.0,,,9.26,235.25,1.0616,1.8235,1.0486
1982-05-17,1.0,724.55,2.29,1.813,23.0,,,9.3,236.85,1.0585,1.8165,1.054
1982-05-18,1.0,724.55,2.3,1.813,23.0,,,9.27,237.25,1.0572,1.8135,1.045
1982-05-19,1.0,725.35,2.304,1.813,23.0,,,9.29,238.95,1.054,1.7965,1.0446
1982-05-20,1.0,725.35,2.29,1.813,23.0,,,9.37,238.3,1.0548,1.7795,1.0438
1982-05-21,1.0,725.35,2.275,1.813,23.0,,,9.38,237.6,1.0578,1.7975,1.0515
1982-05-24,1.0,725.35,2.278,1.813,23.0,,,9.28,238.4,1.0578,1.8045,1.053
1982-05-25,1.0,725.35,2.283,1.813,23.0,,,9.32,240.2,1.055,1.8048,1.0494
1982-05-26,1.0,728.95,2.2855,1.813,23.0,,,9.31,240.4,1.0539,1.8,1.0466
1982-05-27,1.0,728.95,2.2895,1.8239,23.0,,,9.33,242.9,1.051,1.7895,1.0367
1982-05-28,1.0,731.75,2.29,1.8331,23.0,,,9.34,243.3,1.0503,1.791,1.0339
1982-05-31,1.0,731.75,2.29,1.8331,23.0,,,9.39,243.3,1.0503,1.791,1.0339
1982-06-01,1.0,731.75,2.304,1.8331,23.0,,,9.39,244.3,1.046,1.7875,1.0226
1982-06-02,1.0,734.75,2.31,1.8514,23.0,,,9.38,244.7,1.0456,1.7915,1.0193
1982-06-03,1.0,734.75,2.3015,1.8514,23.0,,,9.38,243.2,1.0479,1.7962,1.025
1982-06-04,1.0,735.75,2.3025,1.8514,23.0,,,9.35,243.65,1.0477,1.795,1.0272
1982-06-07,1.0,735.75,2.315,1.8514,23.0,,,9.34,245.65,1.0456,1.79,1.0174
1982-06-08,1.0,737.05,2.318,1.8625,23.0,,,9.37,247.0,1.0427,1.782,1.011
1982-06-09,1.0,737.05,2.32,1.8756,23.0,,,9.37,248.95,1.0401,1.7745,1.0071
1982-06-10,1.0,737.05,2.325,1.8756,23.0,,,9.37,249.3,1.0383,1.764,1.0054
1982-06-11,1.0,738.55,2.318,1.8868,23.0,,,9.39,247.55,1.04,1.7745,1.0117
1982-06-14,1.0,738.55,2.328,1.8755,23.0,,,9.4,250.65,1.0337,1.758,0.9855
1982-06-15,1.0,738.55,2.3315,1.9074,23.0,,,9.46,251.65,1.0333,1.7612,0.9866
1982-06-16,1.0,738.55,2.341,1.9074,23.0,,,9.45,252.85,1.0303,1.748,0.9792
1982-06-17,1.0,739.55,2.353,1.9226,23.0,,,9.46,254.5,1.0266,1.743,0.9734
1982-06-18,1.0,739.55,2.363,1.9322,23.0,,,9.52,255.15,1.0238,1.7385,0.9701
1982-06-21,1.0,740.05,2.374,1.9322,23.0,,,9.56,257.15,1.0211,1.727,0.9594
1982-06-22,1.0,740.05,2.363,1.9477,23.0,,,9.56,254.5,1.0231,1.7365,0.9692
1982-06-23,1.0,740.05,2.371,1.9477,23.0,,,9.54,256.0,1.0218,1.7295,0.9622
1982-06-24,1.0,740.05,2.3575,1.9398,23.0,,,9.57,252.4,1.0227,1.733,0.9676
1982-06-25,1.0,741.3,2.369,1.9398,23.0,,,9.53,257.7,1.0205,1.719,0.957
1982-06-28,1.0,741.3,2.37,1.9515,23.0,,,9.57,258.95,1.0168,1.7185,0.957
1982-06-29,1.0,741.3,2.366,1.9515,23.0,,,9.6,255.55,1.0205,1.735,0.9629
1982-06-30,1.0,741.3,2.362,1.9358,23.0,,,9.57,255.0,1.0221,1.7355,0.9713
1982-07-01,1.0,741.3,2.367,1.9358,23.0,,,9.53,255.95,1.0201,1.735,0.9656
1982-07-02,1.0,744.0,2.362,1.9358,23.0,,,9.57,257.0,1.0199,1.731,0.9643
1982-07-05,1.0,744.0,2.362,1.9358,23.0,,,9.56,257.0,1.0199,1.731,0.9625
1982-07-06,1.0,744.0,2.363,1.9358,23.0,,,9.56,257.7,1.0161,1.7238,0.959
1982-07-07,1.0,744.0,2.3705,1.9552,23.0,,,9.59,259.0,1.013,1.7105,0.9469
1982-07-08,1.0,744.0,2.372,1.9552,23.0,,,9.66,257.85,1.0333,1.7105,0.9479
1982-07-09,1.0,744.0,2.365,1.9552,23.0,,,9.65,255.8,1.0158,1.7245,0.9557
1982-07-12,1.0,744.0,2.357,1.9395,23.0,,,9.61,254.25,1.0157,1.7325,0.9677
1982-07-13,1.0,744.0,2.3635,1.9395,23.0,,,9.55,257.5,1.0113,1.7225,0.9576
1982-07-14,1.0,744.0,2.364,1.9395,23.0,,,9.57,256.35,1.0118,1.723,0.9541
1982-07-15,1.0,744.0,2.363,1.9395,23.0,,,9.59,255.95,1.0121,1.7215,0.9545
1982-07-16,1.0,741.65,2.361,1.9395,23.0,,,9.58,254.05,1.0124,1.724,0.9577
1982-07-19,1.0,741.65,2.351,1.9298,23.0,,,9.61,254.65,1.0132,1.735,0.966
1982-07-20,1.0,741.65,2.352,1.9298,23.0,,,9.53,253.75,1.0115,1.739,0.9667
1982-07-21,1.0,741.65,2.345,1.9298,23.0,,,9.56,252.05,1.0109,1.756,0.9748
1982-07-22,1.0,741.65,2.343,1.9086,23.0,,,9.54,251.85,1.0091,1.7475,0.9766
1982-07-23,1.0,743.0,2.332,1.9086,23.0,,,9.53,249.2,1.004,1.7665,0.9896
1982-07-26,1.0,743.0,2.33,1.8857,23.0,,,9.47,250.95,1.008,1.764,0.9878
1982-07-27,1.0,743.0,2.3495,1.9026,23.0,,,9.48,252.3,1.0044,1.7562,0.979
1982-07-28,1.0,743.0,2.351,1.9026,23.0,,,9.52,254.8,1.001,1.7435,0.9765
1982-07-29,1.0,743.0,2.35,1.9312,23.0,,,9.54,256.6,0.997,1.738,0.9707
1982-07-30,1.0,743.8,2.353,1.9312,23.0,,,9.56,258.1,0.989,1.738,0.9679
1982-08-02,1.0,743.8,2.3425,1.9312,23.0,,,9.56,256.6,0.9965,1.7535,0.9753
1982-08-03,1.0,743.8,2.353,1.9196,23.0,,,9.51,257.85,0.9953,1.7485,0.9774
1982-08-04,1.0,743.8,2.364,1.9292,23.0,,,9.51,260.35,0.989,1.7278,0.9639
1982-08-05,1.0,743.8,2.361,1.9446,23.0,,,9.58,259.85,0.9869,1.7155,0.9589
1982-08-06,1.0,743.8,2.364,1.9525,23.0,,,9.6,260.1,0.9848,1.714,0.9532
1982-08-09,1.0,743.8,2.372,1.9661,23.0,,,9.62,262.3,0.9803,1.7,0.9449
1982-08-10,1.0,743.8,2.364,1.9661,23.0,,,9.66,263.9,0.9797,1.6975,0.9539
1982-08-11,1.0,743.8,2.367,1.9661,23.0,,,9.6,263.4,0.9779,1.698,0.9463
1982-08-12,1.0,743.8,2.369,1.9661,23.0,,,9.61,263.2,0.9745,1.698,0.9463
1982-08-13,1.0,744.9,2.363,1.9661,23.0,,,9.64,262.1,0.9747,1.702,0.9485
1982-08-16,1.0,744.9,2.372,1.9661,23.0,,,9.57,264.05,0.9719,1.7025,0.9472
1982-08-17,1.0,744.9,2.366,1.9661,23.0,,,9.6,264.05,0.9704,1.707,0.9504
1982-08-18,1.0,744.9,2.342,1.9661,23.0,,,9.62,259.2,0.974,1.724,0.9626
